locationId,location,parameter,value,dateUtc,dateLocal,unit,latitude,longitude,country,city,isMobile,isAnalysis,entity,sensorType
228663,"LESBreathe2","pm25",8.557142857142855,"2023-12-13T08:00:00+00:00","2023-12-13T03:00:00-05:00","µg/m³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","temperature",48.75,"2023-12-13T08:00:00+00:00","2023-12-13T03:00:00-05:00","f",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um050",0.002857142857142857,"2023-12-13T08:00:00+00:00","2023-12-13T03:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um003",11.714285714285714,"2023-12-13T08:00:00+00:00","2023-12-13T03:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um100",0,"2023-12-13T08:00:00+00:00","2023-12-13T03:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um100",0,"2023-12-13T07:00:00+00:00","2023-12-13T02:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","pressure",1030.066153846154,"2023-12-13T07:00:00+00:00","2023-12-13T02:00:00-05:00","mb",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","temperature",49.23076923076923,"2023-12-13T07:00:00+00:00","2023-12-13T02:00:00-05:00","f",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","pm25",7.938461538461539,"2023-12-13T07:00:00+00:00","2023-12-13T02:00:00-05:00","µg/m³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um003",11.16923076923077,"2023-12-13T07:00:00+00:00","2023-12-13T02:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","pm10",8.51923076923077,"2023-12-13T07:00:00+00:00","2023-12-13T02:00:00-05:00","µg/m³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um005",3.091153846153847,"2023-12-13T07:00:00+00:00","2023-12-13T02:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
